"region_id","typhoon_no","mean","typhoon_name","year","order_key","ty_label"
24,"2017252N14147",1.36968587384076,"TALIM",2017,402,"2017-TALIM"
24,"2017288N09138",1.12266180158452,"LAN",2017,408,"2017-LAN"
24,"2018204N15137",1.18958888046682,"JONGDARI",2018,447,"2018-JONGDARI"
24,"2018239N11161",1.13696181200303,"JEBI",2018,452,"2018-JEBI"
24,"2018263N12146",1.38856800328402,"TRAMI",2018,457,"2018-TRAMI"
25,"2011253N20145",0.394172423832929,"ROKE",2011,90,"2011-ROKE"
25,"2012162N06150",0.346945507099929,"GUCHOL",2012,129,"2012-GUCHOL"
25,"2012263N15141",0.354208611558992,"JELAWAT",2012,142,"2012-JELAWAT"
25,"2013255N20148",0.383736871200278,"MAN-YI",2013,194,"2013-MAN-YI"
25,"2014209N12152",0.34235236207872,"HALONG",2014,241,"2014-HALONG"
25,"2014275N06166",0.745278322638649,"VONGFONG",2014,249,"2014-VONGFONG"
25,"2016256N12146",0.287097494383818,"MALAKAS",2016,351,"2016-MALAKAS"
25,"2017200N26162",0.392375499584,"NORU",2017,397,"2017-NORU"
25,"2017252N14147",0.592627797559987,"TALIM",2017,402,"2017-TALIM"
25,"2017288N09138",0.369430804882256,"LAN",2017,408,"2017-LAN"
25,"2018204N15137",0.458102160076634,"JONGDARI",2018,447,"2018-JONGDARI"
25,"2018226N23128",0.259832473235993,"RUMBIA",2018,450,"2018-RUMBIA"
25,"2018239N11161",1.39823959821574,"JEBI",2018,452,"2018-JEBI"
25,"2018263N12146",0.453434059577311,"TRAMI",2018,457,"2018-TRAMI"
25,"2019216N16147",0.249767100994743,"KROSA",2019,502,"2019-KROSA"
26,"2011192N18158",-0.480366601473443,"MA-ON",2011,81,"2011-MA-ON"
26,"2011253N20145",-0.535365657765492,"ROKE",2011,90,"2011-ROKE"
26,"2012162N06150",-0.507410865950901,"GUCHOL",2012,129,"2012-GUCHOL"
26,"2012263N15141",-0.529307255252,"JELAWAT",2012,142,"2012-JELAWAT"
26,"2013255N20148",-0.543861150457846,"MAN-YI",2013,194,"2013-MAN-YI"
26,"2014209N12152",-0.626804997642743,"HALONG",2014,241,"2014-HALONG"
26,"2014275N06166",-1.17580257549196,"VONGFONG",2014,249,"2014-VONGFONG"
26,"2016256N12146",-0.413527951575018,"MALAKAS",2016,351,"2016-MALAKAS"
26,"2017200N26162",-0.509419320313131,"NORU",2017,397,"2017-NORU"
26,"2017252N14147",-0.820127793561133,"TALIM",2017,402,"2017-TALIM"
26,"2017288N09138",-0.505640660851266,"LAN",2017,408,"2017-LAN"
26,"2018204N15137",-0.772003215376303,"JONGDARI",2018,447,"2018-JONGDARI"
26,"2018226N23128",-0.488976754266865,"RUMBIA",2018,450,"2018-RUMBIA"
26,"2018239N11161",-2.02380754711538,"JEBI",2018,452,"2018-JEBI"
26,"2018263N12146",-0.614121011709092,"TRAMI",2018,457,"2018-TRAMI"
26,"2019216N16147",-0.496914118193894,"KROSA",2019,502,"2019-KROSA"
27,"2011192N18158",-2.76929307644534,"MA-ON",2011,81,"2011-MA-ON"
