"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
21,"Gifu","2011253N20145","ROKE",2011,"2011-ROKE",0.01875,-3.0325475346462,-5.70755850366613,-0.288573553838038
21,"Gifu","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.01875,-2.28286260036143,-4.30168850685525,-0.216971418648986
21,"Gifu","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.01875,-2.33410227095825,-4.39926081831417,-0.221789073799322
21,"Gifu","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.01875,-3.03863336677884,-5.72054375188057,-0.289073800885433
21,"Gifu","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.125,-3.84118835011017,-10.0833595887926,2.69279564711718
21,"Gifu","2015249N18142","ETAU",2015,"2015-ETAU",0.01875,-2.61316357442786,-4.92337304795052,-0.248401122075183
21,"Gifu","2016256N12146","MALAKAS",2016,"2016-MALAKAS",0.01875,-2.46210663864704,-4.64045335757236,-0.233955638661324
21,"Gifu","2017200N26162","NORU",2017,"2017-NORU",0.01875,-2.55406037141088,-4.81295452315318,-0.24273483490443
21,"Gifu","2017252N14147","TALIM",2017,"2017-TALIM",0.01875,-5.03087417971076,-9.449122021041,-0.479738946275447
21,"Gifu","2017288N09138","LAN",2017,"2017-LAN",0.01875,-3.71731489773603,-6.9981501159401,-0.353642935572164
21,"Gifu","2018204N15137","JONGDARI",2018,"2018-JONGDARI",0.01875,-2.41683881652273,-4.55580262315563,-0.22961990088897
21,"Gifu","2018239N11161","JEBI",2018,"2018-JEBI",0.01875,-3.82601416670985,-7.19912772613653,-0.364172418024838
21,"Gifu","2018263N12146","TRAMI",2018,"2018-TRAMI",0.01875,-4.10935056441377,-7.73189354948203,-0.391160236404223
22,"Shizuoka","2011253N20145","ROKE",2011,"2011-ROKE",0.405,-0.737901216710156,-6.9982694472347,6.04068235984273
22,"Shizuoka","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.405,-0.610558727871194,-5.79673702416438,4.99249482948045
22,"Shizuoka","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.405,-0.668355181189952,-6.3454543470831,5.46510239656222
22,"Shizuoka","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.405,-0.723670455720139,-6.86692129572773,5.92083644007818
