"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
14,"Kanagawa","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.89875,6.86287973098217,-3.99934190668193,18.8320817403116
15,"Niigata","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.62625,0.143597023431404,-0.70407603210949,1.08721765380204
15,"Niigata","2017200N26162","NORU",2017,"2017-NORU",0.62625,0.129242358184804,-0.633450436047454,0.97894857459212
15,"Niigata","2018239N11161","JEBI",2018,"2018-JEBI",0.62625,0.175106182039201,-0.856634011388149,1.32909855959217
15,"Niigata","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.62625,0.129600903508859,-0.634914114846155,0.982166564461081
16,"Toyama","2011253N20145","ROKE",2011,"2011-ROKE",0.39875,-0.0965375837894058,-0.747363677428225,0.600176558308573
16,"Toyama","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.39875,-0.0987225930777242,-0.763786893099421,0.614179444551665
16,"Toyama","2014209N12152","HALONG",2014,"2014-HALONG",0.39875,-0.0889555994934952,-0.688777468321476,0.552944801770703
16,"Toyama","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.39875,-0.1238522398437,-0.956310217659739,0.772136272792031
16,"Toyama","2015249N18142","ETAU",2015,"2015-ETAU",0.39875,-0.0988966245173764,-0.764762489037926,0.615577878523926
16,"Toyama","2017200N26162","NORU",2017,"2017-NORU",0.39875,-0.0993531090445003,-0.767922839449161,0.618734371356837
16,"Toyama","2017252N14147","TALIM",2017,"2017-TALIM",0.39875,-0.136200094541126,-1.04838269942533,0.851926442588218
16,"Toyama","2017288N09138","LAN",2017,"2017-LAN",0.39875,-0.0920450685359882,-0.712402741456116,0.57240051578434
16,"Toyama","2018239N11161","JEBI",2018,"2018-JEBI",0.39875,-0.183076093189499,-1.40264327060366,1.15083215655363
16,"Toyama","2018263N12146","TRAMI",2018,"2018-TRAMI",0.39875,-0.082309747067459,-0.637550143983508,0.511438335125818
17,"Ishikawa","2011253N20145","ROKE",2011,"2011-ROKE",0.99,0.433941997077255,0.0852989810316757,0.828684361609275
17,"Ishikawa","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.99,0.425316119507588,0.0835966758510267,0.812285439361404
17,"Ishikawa","2014209N12152","HALONG",2014,"2014-HALONG",0.99,0.568190591181256,0.111501944553789,1.08709154345736
17,"Ishikawa","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.99,0.505438328403407,0.0992762000585062,0.966057066039431
17,"Ishikawa","2015249N18142","ETAU",2015,"2015-ETAU",0.99,0.465674401871848,0.0914690156899274,0.890021437166102
17,"Ishikawa","2017252N14147","TALIM",2017,"2017-TALIM",0.99,0.491750570833297,0.0965301817423461,0.940525842998668
17,"Ishikawa","2017288N09138","LAN",2017,"2017-LAN",0.99,0.408265269367305,0.0802519021623395,0.77964889121407
17,"Ishikawa","2018239N11161","JEBI",2018,"2018-JEBI",0.99,1.02006569972988,0.199083119663493,1.96375847121567
