"region_id","prefecture_en","lag","soc","mean","lower","upper"
13,"Tokyo","lag 2 weeks","potential landslide risk",-0.0043917620143108,-0.0740388638352019,0.0653038829352637
13,"Tokyo","lag 0 week","distance to
medical facilities",0.142183725720924,0.04936863189684,0.235084923453099
13,"Tokyo","lag 1 week","distance to
medical facilities",-0.000780812941392206,-0.0937196505060522,0.0922444819260404
13,"Tokyo","lag 2 weeks","distance to
medical facilities",-0.0317338611463769,-0.123607456790453,0.0602242465366443
14,"Kanagawa","lag 0 week","prefecture income",0.0592262197546933,-0.00921845050118053,0.127717741058353
14,"Kanagawa","lag 1 week","prefecture income",0.0644241084259312,-0.00404833837824858,0.132943441887967
14,"Kanagawa","lag 2 weeks","prefecture income",-0.00742302173876164,-0.0752572201528356,0.0604572261155845
14,"Kanagawa","lag 0 week","potential flood risk",0.0491025883716745,-0.0054555156976499,0.103690459932171
14,"Kanagawa","lag 1 week","potential flood risk",0.0453401487934491,-0.00908499164171683,0.0997949128790365
14,"Kanagawa","lag 2 weeks","potential flood risk",0.0383967567188837,-0.015707657845665,0.0925304487590095
14,"Kanagawa","lag 0 week","potential landslide risk",0.0379564232286356,-0.0115317040761731,0.0874690441054371
14,"Kanagawa","lag 1 week","potential landslide risk",0.0345855735236267,-0.0147258271403383,0.0839212939112377
14,"Kanagawa","lag 2 weeks","potential landslide risk",0.0454151962688165,-0.00368233109878657,0.0945368301960459
14,"Kanagawa","lag 0 week","distance to
medical facilities",0.127194441621925,0.043709475443765,0.210749074744809
14,"Kanagawa","lag 1 week","distance to
medical facilities",0.00426159900170919,-0.0793022425462975,0.0878953251258974
14,"Kanagawa","lag 2 weeks","distance to
medical facilities",-0.0205358861376848,-0.103199160433365,0.0621957909182402
15,"Niigata","lag 0 week","prefecture income",0.0412109130582206,-0.00881360998997716,0.091260462841225
15,"Niigata","lag 1 week","prefecture income",0.0389941057938215,-0.0108610947922805,0.0888741644900382
15,"Niigata","lag 2 weeks","prefecture income",0.0379012876014384,-0.0117223625617391,0.087549565718148
15,"Niigata","lag 0 week","potential flood risk",0.0218889866061334,-0.0374840655100628,0.0812973035342113
15,"Niigata","lag 1 week","potential flood risk",0.0185717416979925,-0.040705816636144,0.0778844526305056
15,"Niigata","lag 2 weeks","potential flood risk",0.0574369554242615,-0.00145918449299121,0.116367783400628
15,"Niigata","lag 0 week","potential landslide risk",0.0383159370584973,-0.0115222984524155,0.0881790139289018
15,"Niigata","lag 1 week","potential landslide risk",0.0362802109698412,-0.0133837123615366,0.0859688026555672
15,"Niigata","lag 2 weeks","potential landslide risk",0.0401711905055668,-0.0092730327129309,0.0896398633033924
15,"Niigata","lag 0 week","distance to
medical facilities",0.0179286625724195,-0.0337745219915697,0.0696585883610767
15,"Niigata","lag 1 week","distance to
medical facilities",0.041049244658331,-0.0105215005313908,0.0926465880641825
15,"Niigata","lag 2 weeks","distance to
medical facilities",0.0611814299015023,0.00987079319150208,0.112518391827376
16,"Toyama","lag 0 week","prefecture income",0.0572880537735632,-0.00826164880738389,0.122880727539698
16,"Toyama","lag 1 week","prefecture income",0.0616881463585406,-0.00386245026665621,0.127281713450644
16,"Toyama","lag 2 weeks","prefecture income",-0.00254821070987399,-0.0675195705480691,0.062465390425448
16,"Toyama","lag 0 week","potential flood risk",0.00421038345030933,-0.0807335542023946,0.0892265341285947
16,"Toyama","lag 1 week","potential flood risk",0.0011822838891673,-0.0838186444551803,0.0862555244228069
16,"Toyama","lag 2 weeks","potential flood risk",0.0698106397533538,-0.0144351226871176,0.154127385925307
16,"Toyama","lag 0 week","potential landslide risk",0.0399936853478833,-0.017856473811273,0.097877316893169
16,"Toyama","lag 1 week","potential landslide risk",0.0441888986439709,-0.0135257748625994,0.10193688649196
16,"Toyama","lag 2 weeks","potential landslide risk",0.0157027977847335,-0.0417196857322888,0.0731582684800447
16,"Toyama","lag 0 week","distance to
medical facilities",0.0382099561708316,-0.0112723287438832,0.0877167288110714
16,"Toyama","lag 1 week","distance to
medical facilities",0.0342168711377155,-0.0150883549114411,0.0835464109085748
16,"Toyama","lag 2 weeks","distance to
medical facilities",0.0460017322065687,-0.00309012194849023,0.0951176872078019
17,"Ishikawa","lag 0 week","prefecture income",0.0445407708163259,-0.00708739935718627,0.0961955975586681
17,"Ishikawa","lag 1 week","prefecture income",0.0436943163038883,-0.00778502778900902,0.09520016368878
