"region_id","prefecture_en","lag","soc","mean","lower","upper"
40,"Fukuoka","lag 0 week","potential landslide risk",-0.0139603663922294,-0.0376684282566098,0.00975331831214454
40,"Fukuoka","lag 1 week","potential landslide risk",0.0379877483800195,0.0144533281560166,0.0615277064929698
40,"Fukuoka","lag 2 weeks","potential landslide risk",0.00431568398684412,-0.0190784194132765,0.0277152612720322
40,"Fukuoka","lag 0 week","distance to
medical facilities",0.0300483418960162,-0.00183777243198957,0.0619446236537424
40,"Fukuoka","lag 1 week","distance to
medical facilities",0.0130295528167235,-0.0186239634121121,0.0446930903628351
40,"Fukuoka","lag 2 weeks","distance to
medical facilities",-0.00707390625148685,-0.0384881492808242,0.0243502091241909
41,"Saga","lag 0 week","prefecture income",-0.00515152636892946,-0.0275841589008063,0.0172861397814472
41,"Saga","lag 1 week","prefecture income",0.0292750186015267,0.00700144562244542,0.0515535523538446
41,"Saga","lag 2 weeks","prefecture income",0.00457632743011693,-0.0175655706941114,0.0267231290522307
41,"Saga","lag 0 week","potential flood risk",-0.00764615486622544,-0.034862850557571,0.0195779508937344
41,"Saga","lag 1 week","potential flood risk",0.0191461635350887,-0.00787847215647508,0.046178103111405
41,"Saga","lag 2 weeks","potential flood risk",-6.10320933680519e-05,-0.0269165419887862,0.0268016919279468
